"","Confort","Securite","Qualite","Force","Maintien","Puissance","Competition","Muscle","Beaute","Galbant","Silhouette","Douceur","Se_defouler","Energie","Legerete","Technicite","Se_relaxer","Bien_etre","Liberte","Fluidite","Resistance","Inconfort","Repetition","Intensite","Ralentissement","Acceleration","Nouveaute","Endurance","Impact","Recuperation","Tolerance","Decouragement","Perseverance","Objectif","Passivite","Brulure","Fatigue","Transpiration","Rythme","Difficulte","Facilite","Lent","Rapide","Ennuyeux","Regulier","Equilibre","Culpabilite","Challenge","Progression","Accompagnement","Lassitude","Confiance_en_soi","Actif","Stretchcing","Efficacite","Discipline","Muscultation","Cardio","Vital","Depassement","Calme","Serenite","Sexy","Plaisir","Groupe","Partage","Role","Performance","Meilleur","Individualiste","detente","clust"
"etudiant_236","0","0.062246424382002","0.073632440460176","0.095478955241549","0.10507850754942","0.11605557408982","0","0.15093466493043","0","0","0.20496981306701","0","0.23165915132209","0.24023632978552","0","0.26777585260598","0","0.29092454881028","0.30100838346552","0.31062945943328","0.31820578771214","0","0","0.35809989130552","0","0.38935224545582","0.399446841941","0.40813163870385","0.41670881716727","0","0.47403708526598","0","0.49806825152549","0.5062795277709","0","0.53747807277149","0.54582925280615","0.56494226278236","0.58189214494033","0.59490319733968","0.61187460315752","0","0.63724023632979","0","0.66378967079562","0.67157047384337","0","0.69338470313492","0.70200492891811","0.70960278085686","0","0.7396498100537","0.74984126300836","-0.76886817834505","0.7832782686368","0","0.81945954090034","0.83003841973289","0.84033749098697","0.8504428493021","0","0","0","0.90428428449974","0.91267851185416","0.92115883384811","0.93664510713402","0.94485638337943","0.96262416461295","0.97958480860085","1","3"
"etudiant_237","0.058149405772496","0","0.11469037619516","0","0.14368130640693","0","0","0.17558752569029","0","0","0","0","0.25473594853007","0.26100772942543","0.26778773121258","0.27728755249754","0.28451434188187","0.29040635331963","0.29589625591994","0.30391609328925","0.31190242158878","0","0.34783531409168","0.3564080511125","0","0.38928044857475","0.39564717183451","0","0.42836319363774","0.44243141810383","0.46312885354303","0","0.47695692967563","0.48426190688947","0","0","0.52488048431776","0.53478799928514","0.5412496649093","0.54883388437137","0.55640134929854","0","0","0","0.62329662228576","0.63013247252256","0","0.66699244928961","0.67354347243321","0.68214971852381","0","0.77028974175677","0.77955499955321","0.79014945045126","0.79807993030113","0","0.82876306853722","0.8387822804039","0.8445570100974","0.85079528192297","0.85779309266375","0.86370744348137","0","0.93262443034581","0.93984005004021","0.94565387364847","0.95938700741667","0.97801805021893","0","0","1","3"
"etudiant_238","0.30639175257732","0.32701030927835","0.21567010309278","0.28082474226804","0.33360824742268","0.28659793814433","0.23463917525773","0.27463917525773","-0.39835051546392","0.62721649484536","0","0.2540206185567","0.60742268041237","0","0","0","0","0.44494845360825","0","0.39134020618557","0.56865979381443","0","0.38515463917526","0.42474226804124","0","0.36577319587629","0.48371134020619","0.62103092783505","0.43092783505155","0.38556701030928","0","0","0","0.47587628865979","0","-0.66061855670103","0.97443298969072","0.61484536082474","0.35835051546392","0.53567010309278","0","0","0.39216494845361","0","0.47711340206186","0.60742268041237","0","0","0.51587628865979","0.64041237113402","0","0.32618556701031","0","0","0.41773195876289","-0.64082474226804","1","0.064742268041237","-0.064329896907216","-0.064329896907216","-0.057731958762887","-0.057731958762887","-0.051134020618557","-0.051958762886598","-0.032577319587629","-0.056494845360825","0.31958762886598","0.34556701030928","0.2540206185567","0.21525773195876","0.22061855670103","2"
"etudiant_239","0.5232452142206","0.30674567000912","0.22196900638104","0.21558796718323","0.25797629899726","0.22196900638104","0.20875113947129","0.20054694621696","0.50227894257065","0.55925250683683","0.32680036463081","0.27848678213309","0.60118505013674","0","0.48906107566089","0","0.5232452142206","0.85323609845032","0.37602552415679","0.54421148587056","0.37739288969918","0.3126709206928","0","0.29307201458523","0","0.44667274384686","0.54512306289881","0","0.22971741112124","0.78258887876025","0.57247037374658","0","0.25706472196901","1","0","0.18049225159526","0.53008204193254","0.36235186873291","0.41066545123063","0.39744758432088","0","0.22971741112124","0","0","0","0","0","0","0","0","0","0","0.5587967183227","0","0","0","0","0","0","0","0","0.34776663628077","0.49453053783045","0","0.40428441203282","0.26390154968095","0.089334548769371","0.27848678213309","0.22926162260711","0.23655423883318","0.18641750227894","2"
"etudiant_240","0.33257713248639","0.37114337568058","0.3929219600726","0","0.37159709618875","0.38656987295826","0.38475499092559","0","0.41288566243194","0","0","0","0.46188747731398","0.38520871143376","0","0","0.68829401088929","0.3434664246824","0.36025408348457","0.31034482758621","0.3489110707804","0","0.42468239564428","0.43058076225045","0","0.30989110707804","0.68103448275862","0.44827586206897","0.39927404718693","0","0.37250453720508","0","0.41606170598911","1","0","0","0","0","0.4010889292196","0.31760435571688","0.38702359346643","0.85390199637024","0.31805807622505","0","0.31760435571688","0","0","0.51451905626134","0.41969147005445","0.37477313974592","0","0.41696914700545","0.71733212341198","0.43103448275862","0.46914700544465","0","0.4464609800363","0.4010889292196","0.45417422867514","0.41016333938294","0","0","0","0","0","0.39337568058076","0.33303085299455","0.44691470054447","0.74092558983666","0","0","2"
"etudiant_241","0.52588733311625","0.42298925431456","0.38033213936828","1","-0.37381960273526","-0.76098990556822","0.44969065450993","-0.32334744382937","0.28948225333768","-0.33767502442201","0.33539563660046","-0.40312601758385","-0.62129599478997","0","0","0","0","0.55910126994464","0","0.83848909150114","0","0.69195701725822","0","0","0","0","0.68577010745685","0","0.64278736567893","0","0","0","0","0.46532074242918","0.30543796808857","0","0.23705633344188","0.10354933246499","0.090849886030609","0.075219798111364","0.081081081081081","0.079778573754477","0.065776619993487","0","0","0","0","0.29045913383263","0.097362422663628","0.45913383262781","0","0.14034516444155","0.23901009443178","0","0","0.12504070335396","0","0.29436665581244","0.32041680234451","0","0","0.33344187561055","0","0.31064799739498","-0.3868446760013","-0.19732985998046","-0.54151742103549","-0.27906219472485","-0.16085965483556","-0.17355910126995","-0.14653207424292","1"
"etudiant_242","0.217017208413","0.20889101338432","0.19407265774379","0.22657743785851","0.184034416826","0.14005736137667","0.069311663479923","0.22848948374761","0.39961759082218","0.39101338432122","0.26768642447419","0.11615678776291","0.21749521988528","0.1008604206501","0.19407265774379","0.14961759082218","0.19120458891013","0.1472275334608","0.14770554493308","0.20124282982792","0.63527724665392","0.2093690248566","0.52724665391969","0.38718929254302","0.31070745697897","0.18881453154876","0.26003824091778","0.73661567877629","0.34847036328872","0.65439770554493","0.22944550669216","0.565965583174","0.16300191204589","0.046367112810708","0.22036328871893","0.11281070745698","0.20172084130019","0.11615678776291","0.1008604206501","0.2093690248566","0.1008604206501","0.34894837476099","0.023422562141491","0.30210325047801","0.60420650095602","0.063097514340344","0.14627151051625","0.10898661567878","0.45697896749522","0.24043977055449","0.085564053537285","0.10038240917782","0.1085086042065","0.20172084130019","0.16347992351816","0.20889101338432","0.41061185468451","0.10898661567878","0.14674952198853","0.45745697896749","0.07791586998088","0.022944550669216","0","0.37237093690249","0.3565965583174","0.16252390057361","0.25860420650096","0.059273422562141","0.12428298279159","0.54493307839388","0.16778202676864","2"
"etudiant_243","0","0","-0.86652871184687","0.61407139161924","0.8039317123642","0","0","0.48060010346611","0","0","0","0","0","0.65028453181583","0.93740300051733","0.6414899120538","0","0.51784790481117","0.77703052250388","0.6316606311433","0.64252457320228","0","0.66735644076565","0","0","0","0","0","0","0","0.83083290222452","0","0","0.94723228142783","-0.66735644076565","-0.57992757371961","0.6792550439731","0","0.70460424211071","0","0.73098810139679","0","0","0","0.53543714433523","0.60631143300569","0","0.78634247284015","0.53388515261252","0.58872219348164","0","0.56182100362131","1","0","0","0","0","0","0.57941024314537","0","0.58872219348164","0.54423176409726","0","0","0","0.48163476461459","0","0","0","0","0","2"
"etudiant_244","0.0099532498868949","0.010104056703363","0.015834715729151","0.0018096817976173","0.098024430704268","0.015985522545619","0","0.0874679535515","0.08912682853265","0.18519077062283","0.26919016739557","0.19589805459207","0.046599306288644","0.010858090785703","0.028804101945408","0.19092142964862","0.078570351379882","0.1257728849344","0.011612124868044","0.041773488161665","0.098024430704268","0.08912682853265","0.24641833810888","0.095611521640778","0.15020358920223","0.04690091992158","0.31217011008898","0.058814658422561","0.35575328004826","0.36450007540341","0.26662645151561","0.88779972854773","0.065299351530689","0.17146735032423","0.16166490725381","0.30583622379732","0.05730659025788","0.063037249283668","0.10043733976776","0.068767908309456","0.051575931232092","0.13225757804253","0.041773488161665","0.073593726436435","0.19348514552858","0.20554969084603","0.15910119137385","0.30101040567034","0.034534760971196","0.022319408837279","0.11762931684512","0.11023978283818","0.046599306288644","0.063942090182476","0.39375659779822","0.1054139647112","0.10556477152767","0.25426029256522","0.24973608807118","0.31805157593123","0.049163022168602","0.029558136027749","0.073593726436435","0.093198612577288","0.080983260443372","0.0174935907103","0.1149147941487","0.032875885990047","0.35876941637762","0.39390740461469","0.056552556175539","1"
"etudiant_245","0.025467568643056","0.0027855153203343","0.0027855153203343","0.032431356943892","0.037206526064465","0.065459610027855","0.24074810982889","0.038400318344608","0.32590529247911","0.1283326701154","0.33525666534023","0.14226024671707","0.17906884202149","0.045563072025468","0.0087544767210505","0.038599283724632","0.080183048149622","0.0027855153203343","0.0093513728611222","0.04516514126542","0.15738161559889","0.028651014723438","0.87385594906486","0.045364106645444","0.074015121368882","0.69876641464385","0.18463987266216","0.079188221249503","0.16732988460008","0.10286510147234","0.054516514126542","0.38658973338639","0.16732988460008","0.20393951452447","0.30839633903701","0.141663350577","0.02566653402308","0.02825308396339","0.0093513728611222","0.064464783127736","0.048149621965778","0.18304814962197","0","0.14444886589733","0.10923199363311","0.054516514126542","0.17707918822125","0.13828093911659","0.089932351770792","0.13847990449662","0.28670911261441","0.08674890569041","0.0061679267807402","0.051134102666136","0.19319538400318","0.21906088340629","0.02208515718265","0.019100676482292","0.02208515718265","0.057699960206924","0.032033426183844","0.12554715479507","0.18682849184242","0.041384799044966","0.16434540389972","0.032431356943892","0.047154795065659","0.019100676482292","0.038201352964584","0.64484679665738","0.12873060087545","1"
"etudiant_246","0.07374020984188","0.22772277227723","0.011822077730161","0.0025121915176592","0.090882222550613","0.038273976651397","0.019210876311512","0.026156346977981","0.057484852962908","0.12221072853554","0.093542190039899","0.016550908822225","0.021427515885917","0.028816314467268","0.12206295256391","0.092951086153391","0.10107876459288","0.11955076104625","0.050243830353185","0.35953893896852","0.11260529037978","0.069159154721442","0.026304122949608","0.040933944140683","0.29939411851633","0.0025121915176592","0.09797546918871","0.083788975912517","0.14156938081868","0.030885178070046","0.11969853701788","0.078912368848825","0.033692921530959","0.22358504507167","0.078321264962317","0.13639722181173","0.040490616225802","0.13166839071967","0.13418058223733","0","0.14629821191074","0.12206295256391","0.014038717304566","0.048027190778779","0.033988473474213","0.72942219595094","0.1324072705778","0.019210876311512","0.028520762524014","0.13654499778336","0.057484852962908","0.064873651544259","0.050096054381558","0.05984926850894","0.028668538495641","0.066942515147037","0.012265405645042","0.016403132850598","0.036057337076991","0.01433426924782","0.076843505246047","0.052312693955963","0.51440815723363","0.3648588739471","0.73370769912812","0.88975912516625","0.070045810551204","0.0022166395744052","0.0047288310920644","0.023939707403576","0.055120437416876","1"
"etudiant_247","0.30131643100926","0.28644563627499","0.27059970745978","0.34836665041443","0","0.32935153583618","0.27766942954656","0","0.33300828863969","0","0.55997074597757","0","0.28547050219405","0.23549488054608","0","0","0","0.24963432471965","0.28985860555826","0.2779132130668","0.35251097025841","0.31350560702097","0","0.25841053144807","0","0.36396879570941","0.45051194539249","0","0","0.44685519258898","0","0","0.31326182350073","0.2901023890785","-0.57557289127255","0","0.31277425646026","0.26206728425158","0.3015602145295","0.31326182350073","0.35202340321794","0","0.24158946855193","0","0.39566065333983","0","0","0","0.36079960994637","0.68527547537786","0","0.94953681131155","0.72476840565578","-0.39931740614334","0.34446611409069","0.27352510970258","0","0.24963432471965","0","0.37567040468064","0","0.52072159921989","0","0.40297415894686","0.2779132130668","0.31253047294003","0","1","0","0","0","2"
"etudiant_248","0.20099619103428","0.15821857603282","0.08555523000293","0.23058892469968","0.13741576325813","0.11954292411368","0.19103428069147","0.038968649282157","0.60767653091122","0.35980076179314","0.83474948725461","0.2012891883973","0.18634632288309","0.20041019630823","0.15821857603282","0.16759449164957","0.12012891883973","0.10401406387343","0.19689422795195","0.23762086141225","0.2604746557281","0.17872839144448","0.1271608555523","0.22179900380897","0.42367418693232","0.076765309112218","0.10518605332552","0.048930559624963","0.2247289774392","0.1667154995605","0.17198945209493","0.11837093466159","0.79519484324641","0.11895692938764","0.17550542045122","0.26369762672136","0.063287430413126","0.053032522707296","0.053325520070319","0.19044828596543","0.06358042777615","0.14884266041606","0","0.3530618224436","0.11280398476414","0.22121300908292","0.15294462349839","0.11133899794902","0.052446527981248","0.36478171696455","0.32874304131263","0.30999121007911","0.43773806035746","0.22414298271316","0.17697040726634","0.2950483445649","0.23381189569294","0.15763258130677","0.39554644008204","0.22414298271316","0.12921183709347","0.07852329329036","0.31760914151773","0.13419279226487","0.11016700849692","0.058599472604747","0.23791385877527","0.081746264283621","0.062701435687079","0.32874304131263","0.13389979490185","2"
"etudiant_249","0.60843111690569","0.60886571056063","0.75401999130813","0.49282920469361","0","0.6232073011734","0","0.61147327249022","0","-0.6671012603216","0.65189048239896","0","0.48717948717949","0.44893524554541","0","-0.61581920903955","0.61799217731421","0.46284224250326","0","0.67405475880052","0.41460234680574","0","0.60147761842677","0.50021729682747","0","0.65232507605389","0.56540634506736","0.69578444154715","0","1","-0.6019122120817","0","0.46414602346806","0.55063016079965","0","0","0.44241634072142","0.38374619730552","0.36940460669274","0.36332029552368","0","0","0.3102998696219","0","0.77618426770969","0.94089526292916","0","0.62407648848327","0.61451542807475","0","0","0.40677966101695","0.46284224250326","-0.63102998696219","0","0.84006953498479","0.36375488917862","0.35375923511517","0.44241634072142","0.41329856584094","0","0","0","0.5006518904824","0.55149934810952","0","0","0.80443285528031","0","0","0","2"
"etudiant_250","0.28955696202532","0","0.31930379746835","0.31930379746835","0","0.76329113924051","0.31487341772152","0.28449367088608","-0.44841772151899","-0.39272151898734","0.38322784810127","0","0.38322784810127","0.28575949367089","0","0.3","0","0","0.3629746835443","0.65981012658228","0.35886075949367","0.31487341772152","0.46772151898734","0.28006329113924","0","0.30443037974684","0.40379746835443","0.275","0","0.40348101265823","-0.3870253164557","0.42848101265823","0.29936708860759","0.49746835443038","0","0.38354430379747","0.34430379746835","0.32911392405063","0.33417721518987","0.38924050632911","0","0","0.28512658227848","0","0","0","0","0.38924050632911","0.30917721518987","0.30474683544304","-0.55632911392405","0.30474683544304","0.34525316455696","-0.47658227848101","0.36930379746835","0.31424050632911","0.30506329113924","0.28449367088608","0","0.28481012658228","0.2996835443038","1","0","0.29905063291139","0.30949367088608","0.2753164556962","0","0.31424050632911","0.31012658227848","0.35411392405063","0.26993670886076","2"
"etudiant_251","-0.50126042272639","0","0.20709714950553","0","0.21019972852434","0","0","0.30095016482451","0.18402171805313","0.21698662012798","0.17762264882684","0.25538103548575","0","0","0.23017258095792","0","0","0","0","0","0","-0.39170060112469","0.41322474306767","1","0","0","0.21000581733566","0","0","0.21989528795811","0","0","0","0","0","0","0.18440954043048","0.23948031801435","0","0","0","0","0","0","0.19585030056234","0","0","0","0","0","0","0","0.21330230754314","0","0","0","0","0.34826449486135","0","0","0.20942408376963","0","0","0","0","0","0","0","0","0","0","1"
"etudiant_252","0.45854922279793","0.35103626943005","0.36852331606218","0","0","0.60945595854922","0.41256476683938","0","0","0.49740932642487","0.32869170984456","0","0.35751295336788","0.27914507772021","0","0.45142487046632","0.35718911917098","0.29598445595855","0.39637305699482","0.38536269430052","0.38503886010363","0","0","0.34002590673575","0","0.54080310880829","0.3125","0","0","0.50194300518135","0.40835492227979","0","0.40835492227979","0.30084196891192","0","0.61366580310881","0.27882124352332","0.28465025906736","0.3014896373057","0.43717616580311","0","0","0.26716321243523","0","0.76003886010363","0.36787564766839","0","0.3014896373057","0.3014896373057","0.55926165803109","0","0.33516839378238","0.31800518134715","0.44138601036269","0.28465025906736","0.29598445595855","0","0","0.3014896373057","0.31800518134715","0.29598445595855","0.86625647668394","0","1","0.31314766839378","0.64734455958549","0.4815414507772","0.3050518134715","0.31800518134715","0","0.32383419689119","2"
"etudiant_253","0.11455186304129","0.30991943605237","0.057150050352467","0.041289023162135","0.06570996978852","0.07527693856999","0.12109768378651","0.077039274924471","0","0.29808660624371","0.044813695871098","0.13141993957704","0.14677744209466","0.044813695871098","0.15911379657603","0.04103726082578","0.099949647532729","0.028700906344411","0.043051359516616","0.032729103726083","0.082326283987915","0.06067472306143","0.21248741188318","0.42447129909366","0.47809667673716","0.077291037260826","0.47331319234642","0.25302114803625","0.44914400805639","0.15508559919436","0.2328801611279","0.17623363544814","0.12990936555891","0.20015105740181","0.16490433031218","0.18227593152065","0.30211480362538","0.73061430010071","0.39174219536757","0.20845921450151","0.12437059415911","0.23237663645519","0.134944612286","0.19889224572004","0.49370594159114","0.11430010070494","0.21651560926485","0.79103726082578","0.115055387714","0.25906344410876","0.14652567975831","0.11278952668681","0.09214501510574","0.19813695871098","0.069486404833837","0.2245720040282","0.065458207452165","0.20417925478348","0.069486404833837","0.23665659617321","0.16339375629406","0.07754279959718","0.18152064451158","0.41893252769386","0.12235649546828","0.34818731117825","0.32930513595166","0.11606243705942","0.12915407854985","0.1714501510574","0.85725075528701","2"
"etudiant_254","0.11755034936293","0.095355528154542","0.09042334566379","0.29716399506782","0.42745581586519","0.11138512124949","0.087546239210851","0.58816276202219","0.12412659268393","0.32387998355939","0.073982737361282","0.66132346896835","0.14714344430744","0.041923551171393","0.18249075215783","0.11549527332511","0.44389642416769","0","0.062063296341965","0.18783394985614","0.077681874229346","0.10193177147554","0.036580353473079","0.577065351418","0.19810933004521","0.044800657624332","0.11097410604192","0.13933415536375","0.14221126181669","0.27455815865187","0.69790382244143","0.044389642416769","0.16399506781751","0.2511302918208","0.14180024660912","0.22277024249897","0.091245376078915","0.07521578298397","0.093300452116728","0.13481298808056","0.45745992601726","0.14056720098644","0.025893958076449","0.16276202219482","0.058775174681463","0.083436087135224","0.10152075626798","0.10727496917386","0.14138923140156","0.13399095766543","0.13522400328812","0.46650226058364","0.064118372379778","0.57747636662557","0.065351418002466","0.036580353473079","0.15824085491163","0.0041101520756268","0.040690505548705","0.078503904644472","0.061652281134402","0.1167283189478","0.11755034936293","0.23140156185779","0.043978627209207","0.024249897246198","0.14180024660912","0.027127003699137","0.18125770653514","0.23386765310317","0.30168516235101","2"
"etudiant_255","0.039289932606128","0.033662196901272","0.02643646216911","0.032654762731884","0.017855902174668","0.014381991245744","0.012610296671993","0.022754116584451","0.023796289863128","0.087785729173904","0.022823594803029","0.019523379420552","0.01184603626763","0.0061488223441951","0.041895365802821","0.012054470923365","0.019280205655527","0.012123949141944","0.0044466059890224","0.07611338845272","0.0059403876884597","0.022128812617244","0.0098659070381435","0.0089279510873341","0.028868199819357","0.0053845619398319","0.018168554158271","0.0083026471201278","0.0087889946501772","0.0089626901966234","0.01594525116376","0.012645035781283","0.32130202181616","0.23785868130341","0.98360314041548","0.018064336830404","0.096123115403321","0.010386993677482","0.0132356006392","0.0089279510873341","0.0086500382130202","0.013930382824984","0.0076078649343431","0.013096644202043","0.0087889946501772","0.0056277357048565","0.0071909956228722","0.015146251650108","0.010630167442507","0.0083721253387063","0.011776558049052","0.0072604738414507","0.0072604738414507","0.018481206141874","0.012922948655597","0.0089279510873341","0.013617730841381","0.011602862502605","0","0.014486208573612","0.0016327381365942","0.0058014312513027","0.0045508233168902","0.20065309525464","0.027513374557076","0.034287500868478","0.01368720905996","0.0044466059890224","0.0072604738414507","0.0075731258250538","0.008615299103731","1"
"etudiant_256","0.23094373865699","0.15744101633394","0.024954627949183","0.020417422867514","0.0072595281306715","0.010889292196007","0.017241379310345","0.01043557168784","0.0027223230490018","0.020417422867514","0","0.01043557168784","0.020417422867514","0.0077132486388385","0.0099818511796733","0.018602540834846","0.024500907441016","0.0099818511796733","0.020417422867514","0.0077132486388385","0.020417422867514","0.017241379310345","0.00045372050816697","0.02540834845735","0.0027223230490018","0.0099818511796733","0.020417422867514","0.0077132486388385","0.027676950998185","0.0072595281306715","0.01043557168784","0.02540834845735","0.0099818511796733","0.01043557168784","0.010889292196007","0.12023593466425","0.95145190562613","0.37068965517241","0.23094373865699","0.17241379310345","0.12794918330308","0.20871143375681","0.13520871143376","0.15018148820327","0.11388384754991","0.093466424682396","0.088475499092559","0.1497277676951","0.72413793103448","0.50317604355717","0.65018148820327","0.69419237749546","0.40744101633394","0.33393829401089","0.44419237749546","0.34845735027223","0.3049001814882","0.28221415607986","0.45145190562613","0.63566243194192","0.50317604355717","0.52495462794918","0.85617059891107","0.32667876588022","0.48139745916515","0.6057168784029","0.59165154264973","0.3929219600726","0.48049001814882","0.40063520871143","0.65018148820327","3"
"etudiant_257","0.10997163430068","0.54462142701287","0.24787257255073","0.046039711979053","0.12393628627537","0.025747327078333","0.10953523892647","0.042766746672485","0.063713724634519","0.82347807113245","0.33951560113463","0.053240235653502","0.067204887628191","0.089461051712852","0.080514946541567","0.10015273838097","0.034475234562514","0.060440759327951","0.11324459960724","0.057822387082697","0.066986689941087","0.13724634518874","0.21667030329479","0.087715470216016","0.10713506436832","0.07004145756055","0.36439013746454","0.031856862317259","0.1496836133537","0.1547021601571","0.17477634737072","0.083787911848134","0.10713506436832","0.28322059786166","0.12393628627537","0.17368535893519","0.1307004145756","0.3962469997818","0.84093388610081","0.050621863408248","0.055858607898756","0.10975343661357","0","0.053240235653502","0.14902902029238","0.091643028583897","0.14270128736635","0.080514946541567","0.2123063495527","0.11433558804277","0.1062622736199","0.17695832424176","0.087497272528911","0.20881518655902","0.1062622736199","0.07440541130264","0.16626663757364","0.10277111062623","0.12131791403011","0.11629936722671","0.078332969670522","0.046039711979053","0.32467815841152","0.064586515382937","0.18110408029675","0.1403011128082","0.067204887628191","0.078114771983417","0.12022692559459","0.26903774819987","0.096661575387301","1"
"etudiant_258","0.19580052493438","0.43149606299213","0.015223097112861","0.20551181102362","0.2750656167979","0.40157480314961","0.042257217847769","0.093700787401575","0.40708661417323","0.31049868766404","0.62257217847769","0.27926509186352","0.19133858267716","0.021259842519685","0.50209973753281","0.068241469816273","0.12755905511811","0.12755905511811","0.22099737532808","0.16587926509186","0.39580052493438","0.14881889763779","0.16167979002625","0.34619422572178","0.74724409448819","0.08503937007874","0.29790026246719","0.04251968503937","0.072178477690289","0.49763779527559","0.10656167979003","0.58267716535433","0.025721784776903","0.012860892388451","0.20813648293963","0.2254593175853","0.36587926509186","0.025459317585302","0.04251968503937","0","0.55748031496063","0.20839895013123","0.27244094488189","0.20393700787402","0.26377952755905","0.18713910761155","0.5745406824147","0.11889763779528","0.4254593175853","0.16587926509186","0.18293963254593","0.22965879265092","0.067979002624672","0.2511811023622","0.76167979002625","0.13175853018373","0.10629921259842","0.24251968503937","0.025459317585302","0.025459317585302","0.26377952755905","0.11916010498688","0.13202099737533","0.39527559055118","0.059580052493438","0.021259842519685","0.22965879265092","0.13359580052493","0.11732283464567","0.19580052493438","0.19553805774278","1"
"etudiant_259","0.90271327303838","0.32155952089954","0.15032999266683","0.024810559765339","0.66242972378392","0.024199462234173","0.28379369347348","0.0054998777804938","0.12674162796382","0.1443412368614","0.20190662429724","0.14238572476167","0.042410168662919","0.0047665607430946","0.2025177218284","0.078831581520411","0.055243216817404","0.1211195306771","0.071131752627719","0.10645318992911","0.025788315815204","0.13578587142508","0.11476411635297","0.021510633097042","0.13138596920068","0.020777316059643","0.081031532632608","0.012588609142019","0.2374725006111","0.12771938401369","0.16426301637741","0.25140552432168","0.046321192862381","0.02371058420924","0.16328526032755","0.058787582498167","0.1159863114153","0.022610608653141","0.16524077242728","0.02334392569054","0.34282571498411","0.34319237350281","0.097408946467856","0.059032021510633","0.096920068442924","0.13725250549988","0.094231239305793","0.03251038865803","0.066976289415791","0.080909313126375","0.068442923490589","0.095697873380592","0.0091664629674896","0.072842825714984","0.2632608164263","0.19102908824248","0.011366414079687","0.043510144219017","0.12258616475189","0.031532632608164","0.067098508922024","0.16401857736495","0.69237350281105","0.27303837692496","0.048032265949646","0.013566365191885","0.21987289171352","0","0.13211928623808","0.23759472011733","0.092886824737228","1"
"etudiant_260","0.59120258272801","0.38337368845843","0.091202582728007","0.027037933817595","0.16949152542373","0.006456820016142","0","0.067796610169491","0.020984665052462","0.32324455205811","0.17635189669088","0.34019370460048","0.19612590799032","0.11097659402744","0.48426150121065","0.1501210653753","0.20298627925747","0.11138014527845","0.20217917675545","0.091606133979015","0.25544794188862","0.32041969330105","0.1045197740113","0.11097659402744","0.27481840193705","0.07183212267958","0.1634382566586","0.35996771589992","0.15698143664245","0.43139628732849","0.15092816787732","0.21589991928975","0.12389023405973","0.098466505246166","0.11057304277643","0.38660209846651","0.14971751412429","0.16424535916061","0.10492332526231","0.26715092816788","0.34059725585149","0.69249394673123","0.17675544794189","0.17635189669088","0.11783696529459","0.1452784503632","0.28006456820016","0.46448748991122","0.25665859564165","0.10290556900726","0.17029862792575","0.51008878127522","0.16464891041162","0.75786924939467","0.37893462469734","0.11097659402744","0.052461662631154","0.065778853914447","0.051654560129136","0.081517352703793","0.049233252623083","0.34019370460048","0.28127522195319","0.3728813559322","0.054479418886198","0.15738498789346","0.22598870056497","0.26432606941081","0.37691686844229","0.31396287328491","0.41404358353511","1"
"etudiant_261","0.2144251626898","0.59544468546638","0.054989154013015","0.0086767895878525","0.019197396963124","0.0558568329718","0.54663774403471","0.068980477223427","0.19305856832972","0.43763557483731","0.088069414316703","0.082321041214751","0.098373101952278","0.018004338394794","0.1382863340564","0.064967462039046","0.043926247288503","0.12700650759219","0.066702819956616","0.073318872017354","0.037310195227766","0.24078091106291","0.14544468546638","0.02353579175705","0.1855748373102","0.11995661605206","0.031561822125813","0","0.12776572668113","0.28481561822126","0.18492407809111","0.91377440347072","0.039045553145336","0.068546637744035","0.53752711496746","0.30976138828633","0.028091106290673","0.0099783080260304","0.043926247288503","0.033297180043384","0.061496746203905","0.079501084598698","0.21052060737527","0.077223427331887","0.1704989154013","0.54674620390455","0.16041214750542","0.03644251626898","0.049132321041215","0.067136659436009","0.0470715835141","0.024945770065076","0.025813449023861","0.13362255965293","0.093058568329718","0.18459869848156","0.028416485900217","0.01355748373102","0.21800433839479","0.13882863340564","0.033297180043384","0.040455531453362","0.4060737527115","0.047830802603037","0.11203904555315","0.11062906724512","0.24967462039046","0.035140997830803","0.38318872017354","0.057917570498915","0.042082429501085","1"
"etudiant_262","0.078281080011868","0.091558698447236","0.099281310783635","0.11142155408301","0.1219216694689","0.13074868954604","0.14316915570501","0.15202090132859","0.16692216397982","0.20735667424917","0.21471664523786","0.22573599709887","0.23520588138331","0.24258233606963","0","0.29768733722349","0.32240464180925","0.33372894207629","-0.35917152935746","0.36845185111924","0","0","0.43091682326179","0.44075759074276","0","0.47126891504302","0.48106847327993","0.48851086275673","0","0.5215277090957","0","0","0","0.5908169320542","0","0","0","0","0","0","0.66099627468434","0","0.6781310783635","0","0.72633765206211","0.73502456070946","0.74328289321861","0","0.77434642138925","0","0","0.80887976790954","0.81729469554611","0","0.83454488510863","0","0.85266046879636","0.86795734019055","0.87984208617677","0","0","0.91049352190683","0.91879306366004","0.94059275376652","0.94723568390861","0.95523027725579","0.96095012033099","0.96671941449906","0.97229090429565","0.97802723106847","1","3"
